Time,Group,No#2,G1,G2,G3,G4,G5,G6,A1,G7,G8,G9,G10,G11,G12,G13,G14,A2,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,A3,S12,S13,S14,S15,S16_D,S16_T,Ex1,Ex2,Ex3,Ex4,Ex5,Ex6,Ex7,phy1,phy2,phy3,phy4,phy5,phy6,A4,phy7,phy8,phy9,phy10,phy11,phy12,phy13,phy14,phy15,phy16,phy17,phy18,phy19,phy20,phy21,phy22,phy23,A5,phy24,phy25,phy26,N1,N2,N3,N4,N5,N6,R_cl1,R_cl2,R_cl3,R_cl4,R_cl5,R_cl6,R_conf1,R_conf2,R_conf3,R_conf4,R_conf5,A6,R_conf6,R_conf7,R_conf8,W_load1,W_load2,W_load3,W_load4,W_load5,Au1,Au2,Au3,Exh1,Exh2,Exh3,Exh4,Exh5,Exh6,Exh7,Exh8,Exh9,J_sat1,J_sat2,J_sat3,O_sat1,O_sat2,O_sat3,O_sat4,O_sat5,O_sat6,O_sat7,O_sat8,O_sat9,O_sat10,O_sat11,O_sat12,O_sat13,O_sat14,O_sat15,Anx1,Anx2,Anx3,Anx4,Anx5,Anx6,Anx7,Anx8,Anx9,Anx10,Anx11,Anx12,Anx13,Anx14,Anx15,Anx16,Anx17,Anx18,Anx19,Anx20,Anx21,PSI1,PSI2,PSI3,PSI4,PSI5,PSI6,PSI7,PSI8,PSI9,PSI10,PSI11,PSI12,PSI13,PSI14,PSI15,PSI16,PSI17,PSI18,age,sex,workhour,W_S_D,W_T_D,W_T_A,W_T_N,Country_2,Ex1_R,R_am1,R_am2,R_am3,R_am4,R_am5,R_am6,J_sat2_R,O_sat3_R,O_sat7_R,O_sat9_R,O_sat11_R,O_sat12_R,O_sat14_R,D4_R,D8_R,D12_R,D16_R,Phy_exp,filter_$,Sample,GR_expo,GR_bene,GR_cont,SUN_ind,SUN_dir,SUN_bene,SUN_time,EX,NOISE,R_ambi,R_conf,W_load,AUTO,J_sat,O_com,Exh,Dep,Anx,PSI,Time@Country,ZR_ambi,ZR_conf,ZW_load,ROLE_ST_2,ROLE_ST_3,GR_exposure_C,Sun_ind_C,Noise_C,Role_Stress_C,ZGR_exposure_C,ZSun_ind_C,ZNoise_C,ZRole_Stress_C,GR@Role,Sun@Role,Role2,Sun_median19,GR_expo_Median31,GR_Group,GR_group_SD,Sun_group_SD,SUN_total,R_ambi_conf,sun_dir_C,sun_total_c,role_2_c,Sun_ind@Role,Sun_dir@Role,Sun_total@Role,Sun_ind_G,Sun_dir_G,industry,job,w_exp,W_S_A,W_S_N
2,3,79,4,4,5,5,5,5,2,4,4,3,3,3,2,3,4,1,4,5,4,3,4,5,5,5,4,3,4,4,4,4,5,4,4,4,5,5,5,4,5,3,4,4,5,4,4,4,4,2,NA,4,4,4,4,4,4,5,4,4,5,4,5,4,4,4,5,4,4,4,3,3,2,2,5,5,3,4,4,4,4,5,2,4,4,4,4,1,4,3,4,4,5,5,5,5,4,5,4,4,4,3,4,3,4,4,2,5,4,3,4,4,4,4,4,5,6,6,5,4,5,3,4,5,6,5,7,4,4,4,4,4,5,4,5,3,5,4,5,5,5,5,3,4,4,3,4,3,4,3,3,3,3,4,3,4,4,4,3,3,3,4,4,3,3,2,4,3,3,3,4,3,4,3,3,3,3,2,4,3,3,26,1,42,1,NA,NA,NA,1,2,1,1,1,1,2,1,3,2,2,3,2,1,1,2,2,1,1,3.8,1,1,4.333333333333333,3.4,4.333333333333333,4.4,4,4.25,NA,3.6666666666666665,3.3333333333333335,1.1666666666666667,3.625,4,4,5.333333333333333,3.466666666666667,4.777777777777778,2.6,3.4761904761904763,3.111111111111111,2,-1.4791244502390346,1.209213526755792,0.7738047282663122,-0.26991092348324264,0.5038938047830696,1.105433333333333,0.9135000000000004,6.4937000000000005,-0.24341092348324264,1.0044991436872344,0.8847463301913089,1.668090885509735,-0.15278181172467983,0.14307465714285714,-1.1238282337221315,36,2,2,2,2,NA,4.25,2.5714285714285716,0.8894000000000002,0.8976000000000002,0.12942857142857145,0.11823300000000007,0.11511377142857147,0.11617508571428575,2,2,Business,M.D.,8,,
2,3,77,1,1,1,2,1,1,2,2,5,5,2,5,5,5,5,1,2,2,2,5,5,2,2,2,5,5,2,5,5,5,5,4,2,4,4,4,4,2,4,4,4,2,5,4,4,4,4,1,NA,5,3,1,1,3,1,5,4,3,5,4,5,4,4,4,3,5,4,2,4,4,2,4,2,2,4,2,2,4,2,4,2,1,1,4,2,3,1,2,3,3,4,4,4,4,4,4,4,4,3,4,3,3,4,4,2,5,4,5,4,4,1,4,2,3,2,2,2,2,2,2,2,2,6,2,6,4,4,2,3,3,4,3,4,2,4,2,3,4,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,NA,3,2,1,1,2,1,2,3,1,1,1,1,1,1,1,2,33,2,54,1,NA,NA,NA,1,1,2,2,2,2,2,2,6,4,3,4,4,3,4,2,2,2,2,3.8,1,1,1.4444444444444444,5,2,4,2,4,NA,1.6666666666666667,2.3333333333333335,2,3.5,4.4,2.3333333333333335,6,3.7333333333333334,2.111111111111111,1.3,1.0952380952380953,NA,2,-0.01613323644286673,1.0365945527979372,1.2307622913146385,1.0204613163550704,2.2512236076697087,-1.7834555555555556,0.5135000000000001,0.49370000000000047,1.0469613163550704,-1.5865501649719567,0.5014876192287041,0.12682149478662066,0.6571816589845624,-0.7403888349206348,2.73989776490122,40,2,1,1,1,NA,3.25,2.857142857142857,-1.1105999999999998,-0.10239999999999982,0.41514285714285704,0.2131758571428571,-0.46105765714285696,-0.04251062857142849,2,1,Communication,Customer Care Executive,12 months,    2.00,
2,3,76,4,4,4,4,4,4,2,4,4,4,4,4,3,3,3,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,3,3,4,5,4,4,4,4,1,50,4,1,3,1,1,2,5,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,NA,4,4,4,4,2,3,3,3,1,3,1,1,1,2,4,4,4,4,4,4,3,4,4,4,4,3,4,3,3,3,4,3,4,4,4,4,4,5,5,4,3,3,4,4,4,4,6,3,4,4,3,3,3,3,3,4,4,4,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,1,30,NA,100,0,0,1,2,2,2,2,2,2,2,5,3,2,2,3,3,3,2,2,1,2,3.2666666666666666,1,1,4,3.6,4,3.6,3.6666666666666665,3.25,50,1.6666666666666667,1.5,2,3.625,3.6,4,5,3,4,NA,1,1,2,-0.01613323644286673,1.209213526755792,0.3168471652179859,1.1930802903129252,1.509927455530911,0.7721,0.11350000000000016,-4.5062999999999995,1.2195802903129251,0.7055319157650202,0.11822890826609922,-1.1575696641493076,0.76553416296798,0.37568179999999973,0.7524810391230758,41,1,2,2,NA,NA,3.625,2.9285714285714284,0.5560666666666667,0.2726000000000002,0.4865714285714282,0.05522585714285718,0.2705661523809522,0.1326393714285714,2,2,finance,Manager,1 year,,
2,3,74,4,4,4,2,4,4,2,4,4,4,4,4,4,4,4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,NA,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,3,2,2,1,3,4,4,4,4,4,4,4,3,2,2,2,3,3,3,2,3,5,4,4,4,3,3,3,4,4,4,5,5,5,5,5,5,6,2,6,4,4,4,4,4,4,4,4,3,4,4,1,4,1,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,1,2,1,3,2,1,1,1,1,1,2,1,2,27,1,60,1,50,50,NA,1,3,2,2,2,2,2,2,6,2,2,3,2,5,5,3,3,3,3,4,1,1,4,4,3.3333333333333335,4,4,4,NA,3.5,2.1666666666666665,2,2.625,4,3,6,NA,4.666666666666667,1.9,3,1.5555555555555556,2,-0.01613323644286673,-0.17173826490704727,0.7738047282663122,-0.187871501349914,0.5859332269163982,0.7721,0.5135000000000001,-0.5062999999999995,-0.16137150134991401,0.7055319157650202,0.5014876192287041,-0.13005673700056503,-0.1012858688993617,-0.06551820000000008,-0.4223092190327251,33,2,2,2,NA,NA,4,2.357142857142857,0.8894000000000002,0.6476000000000002,-0.08485714285714296,-0.043574142857142915,-0.07547194285714297,-0.0549534857142858,2,2,education,engieer,2 years,    2.00,
2,3,72,2,3,4,2,2,2,2,3,3,4,3,4,4,4,3,1,2,4,3,4,NA,4,NA,4,4,3,4,4,3,4,5,5,4,5,4,4,5,4,4,4,4,3,5,5,4,4,3,5,30,5,1,1,1,3,1,5,5,4,5,3,5,3,4,5,2,4,4,3,4,4,4,3,3,2,2,2,2,4,3,3,2,4,2,4,2,4,2,4,2,2,4,3,3,4,5,4,4,2,3,4,2,3,4,4,2,3,2,1,2,2,4,3,4,4,5,3,6,4,5,3,5,6,6,5,5,3,4,5,4,3,4,5,3,4,4,2,3,2,3,2,3,2,4,4,4,4,2,3,4,2,2,3,2,3,4,1,2,3,2,2,1,3,4,4,1,4,1,3,2,3,2,1,1,1,1,1,1,1,2,23,1,50,NA,NA,100,NA,1,1,2,3,3,2,1,2,3,1,1,2,4,3,3,3,3,3,3,3.8666666666666667,1,1,3,NA,3,4.8,3.6666666666666665,4,150,1.3333333333333333,2.6666666666666665,2.1666666666666665,3.125,2,3.6666666666666665,4.666666666666667,2.8666666666666667,4.555555555555555,2.55,2.7142857142857144,2,2,0.27646500631636683,0.5187376309243724,-1.5109830869753191,0.7952026372407393,-0.7157804497345799,-0.2279,1.3135,2.4937000000000005,0.8217026372407392,-0.19136976800162292,1.2680050411539137,0.640577958360992,0.5157873419728412,-0.06205391428571427,5.437206350621972,38,2,1,1,NA,2,4.375,2.7142857142857144,0.5560666666666667,1.0226000000000002,0.27228571428571424,0.3576472857142856,0.1514090095238095,0.27843937142857145,2,2,Information Technology,Software Engineer,1 year and 5 months,    2.00,
2,3,71,1,2,3,2,4,2,2,3,5,5,1,4,4,5,4,1,1,3,4,4,4,3,2,1,4,4,2,4,4,3,5,4,2,3,3,4,1,4,4,3,4,4,5,3,4,4,2,3,12,5,1,1,1,3,4,1,4,4,5,5,5,4,4,5,3,5,3,3,4,4,4,5,NA,1,5,1,1,5,2,2,2,1,1,3,1,3,1,4,1,3,4,5,4,5,5,5,4,5,1,2,4,3,4,2,1,5,5,4,4,4,4,5,1,6,5,1,5,6,4,5,4,4,6,1,2,5,5,1,5,4,5,3,4,4,5,1,3,3,1,4,1,3,2,2,1,2,3,1,1,2,2,1,2,2,1,1,1,1,1,1,2,1,2,1,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,26,1,45,1,85,15,0,1,1,2,1,2,1,1,1,7,5,3,2,5,3,5,1,1,1,1,4.2,1,1,2.3333333333333335,4.2,2.6666666666666665,3,3.3333333333333335,3.5,36,1.8333333333333333,2.1666666666666665,1.3333333333333333,2.875,4.4,3.3333333333333335,5,4.2,4.444444444444445,1.1,1.5714285714285714,1.3888888888888888,2,-1.186526207479801,0.17349968300866256,1.2307622913146385,-1.0130265244711385,0.21773576684350004,-0.8945666666666665,-0.48649999999999993,-0.5062999999999995,-0.9865265244711385,-0.7893042238460516,-0.45665915817780806,-0.13005673700056503,-0.6192336406866542,0.20370560952380953,2.3508927078147224,31,1,1,1,NA,NA,3.125,2.2142857142857144,0.22273333333333367,-0.22739999999999982,-0.22771428571428576,0.110783,-0.05071956190476199,0.05178222857142854,1,2,business,junior assistant,2 years,,
2,3,70,1,4,4,2,2,3,2,3,4,5,5,5,5,5,4,1,3,1,2,5,4,5,5,4,5,5,4,5,4,4,5,5,4,5,4,4,3,5,5,4,4,4,5,5,4,4,3,5,2,5,4,4,1,1,1,3,5,4,5,5,4,5,4,5,4,5,4,4,4,5,4,5,3,3,4,3,4,5,4,4,2,5,2,5,1,4,2,2,1,3,5,5,5,5,4,4,3,4,2,5,4,3,4,3,2,1,1,1,2,3,3,4,1,1,4,3,5,5,5,6,4,3,5,6,5,4,4,3,5,3,3,4,3,2,4,4,3,2,3,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,3,2,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,2,31,1,40,1,95,5,0,1,1,1,1,1,1,2,2,2,3,2,4,2,3,3,2,1,1,1,4.533333333333333,1,1,3.4444444444444446,4.6,2,4.6,4.333333333333333,4,10,2,2.1666666666666665,1.3333333333333333,3.375,1.6,2.6666666666666665,4,3.2,4,1.45,1.3333333333333333,1.4444444444444444,2,-1.186526207479801,0.8639755788400822,-1.9679406500236454,-0.32255062863971884,-2.290491278663364,0.21654444444444465,1.1134999999999997,-0.5062999999999995,-0.2960506286397188,0.20725320256132954,1.0763756856726112,-0.13005673700056503,-0.18582362475298325,0.012559577777777753,-1.6629163810693008,35,2,1,2,NA,NA,4.5,2.5,1.2227333333333332,1.1476000000000002,0.05799999999999983,0.0645829999999998,0.07091853333333312,0.06656079999999981,2,2,Planning,Accountant,2 years,,
2,3,67,5,4,4,4,4,4,2,4,5,5,4,4,4,4,4,1,2,2,4,4,4,4,3,4,4,4,4,4,4,4,5,4,2,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,NA,5,3,3,1,1,1,5,5,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,2,2,5,4,4,4,2,4,2,1,1,4,3,3,1,1,1,2,4,4,4,4,4,4,4,2,2,2,2,3,2,2,2,4,4,3,3,3,4,4,2,2,2,2,2,2,2,2,2,2,7,1,7,5,5,1,5,5,5,2,5,4,5,1,1,5,1,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,47,1,48,1,100,0,0,1,1,2,2,2,2,2,2,7,5,4,2,5,5,5,1,1,1,1,4.866666666666666,1,1,4.111111111111111,4.2,2.6666666666666665,4,3.3333333333333335,4,NA,1.6666666666666667,1.8333333333333333,2,2.25,3.4,3.3333333333333335,7,4.733333333333333,2,1.2,1.1904761904761905,1.2777777777777777,2,-0.01613323644286673,-0.689595186780612,0.08836838369382277,-0.7057284232234787,-0.6173600395296559,0.8832111111111107,0.5135000000000001,-2.5062999999999995,-0.6792284232234788,0.8051876584057582,0.5014876192287041,-0.6438132005749364,-0.42634338084961493,-0.26420629523809536,-1.7775407835758446,30,2,2,2,NA,NA,3.75,2.142857142857143,0.22273333333333367,0.3976000000000002,-0.2991428571428574,-0.15360985714285727,-0.06662908571428587,-0.11893920000000015,2,2,Manufacturing,Assistant Manager - Admn,18 + years,,
2,3,65,4,3,4,5,2,1,2,4,4,2,2,2,3,1,2,1,4,4,5,3,2,4,5,5,4,3,2,2,3,5,4,5,4,2,3,2,4,4,1,2,2,4,5,4,3,3,2,5,30,5,2,4,1,3,2,4,4,4,2,1,3,3,4,5,2,2,1,1,4,2,5,5,4,2,2,2,4,4,3,5,2,3,2,4,1,4,2,3,2,3,4,4,3,5,4,2,3,5,4,4,2,3,4,2,1,4,3,1,2,4,4,3,4,5,3,6,6,5,2,3,4,1,6,2,5,2,4,4,5,3,1,2,2,4,4,3,4,5,2,3,1,2,3,4,2,2,1,1,1,5,1,3,4,4,1,1,1,1,2,3,4,1,1,3,2,1,1,3,2,1,5,1,1,1,4,2,4,3,1,19,1,35,1,30,70,NA,1,1,2,2,3,1,2,4,6,2,4,2,3,2,4,2,4,2,4,2.933333333333333,1,1,2.888888888888889,2.8,4.333333333333333,3.2,4,2.25,150,2.1666666666666665,2.5,2.3333333333333335,3.125,2.8,3.6666666666666665,5.666666666666667,3.066666666666667,3.888888888888889,2.6,2.238095238095238,2.0555555555555554,2,0.5690632490756005,0.5187376309243724,-0.5970679608786666,1.087800879999973,0.49073291912130634,-0.33901111111111115,-0.28649999999999975,1.4937000000000005,1.114300879999973,-0.29102551064236104,-0.26502980269650567,0.38369972657380635,0.6994505369113733,-0.11652296190476182,-1.5410781170399617,39,1,1,1,NA,NA,3.5,2.7857142857142856,0.8894000000000002,0.14760000000000018,0.3437142857142854,-0.09847414285714269,0.3056994857142855,0.05073222857142859,1,2,Business,Executive Engineer,2 years,    2.00,
2,3,64,2,2,3,2,3,3,2,3,3,3,4,4,4,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,NA,5,3,3,1,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,3,1,3,1,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,4,4,4,3,4,2,3,2,3,2,3,3,2,2,2,6,2,6,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,2,45,1,100,0,0,1,1,2,2,2,2,2,2,6,2,1,1,2,2,2,4,4,2,2,4,1,1,3.111111111111111,3.8,3.6666666666666665,4,4,4,NA,2.1666666666666665,2.3333333333333335,2,3.75,3.8,3,6,3.3333333333333335,2.4444444444444446,1.45,2.0476190476190474,1.2222222222222223,2,-0.01613323644286673,1.381832500713647,0.5453259467421491,1.3656992642707801,1.9110252110129293,-0.11678888888888883,0.5135000000000001,0.49370000000000047,1.3921992642707801,-0.09171402536088481,0.5014876192287041,0.12682149478662066,0.8738866669513978,-0.06516819999999995,3.643385474596633,42,2,1,1,NA,NA,4,3,0.8894000000000002,0.6476000000000002,0.5579999999999998,0.2865329999999999,0.4962852,0.3613608,2,2,IT,HR,2+ years,,
2,3,63,4,3,3,3,4,4,2,4,4,4,4,3,3,2,3,1,1,2,4,4,4,4,4,3,3,4,4,5,4,3,4,4,1,4,4,4,4,4,4,4,4,3,5,4,3,4,3,5,NA,4,1,1,1,3,1,4,4,2,5,4,5,4,4,5,3,5,3,3,5,4,2,4,3,3,3,4,4,2,2,4,2,1,1,2,1,5,2,5,1,4,3,4,4,4,5,4,3,2,1,4,4,3,2,1,1,4,4,4,4,4,3,3,2,5,5,3,3,3,2,2,3,2,4,5,5,3,3,2,1,4,2,4,4,4,4,2,4,2,1,3,1,1,1,4,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,3,24,1,40,1,80,20,0,1,2,3,2,2,2,1,2,3,4,2,2,4,2,5,2,2,2,2,3.8666666666666667,1,1,3.7777777777777777,3.3,2.3333333333333335,4,2.6666666666666665,4,NA,1.5,3,2,2.25,4,2.6666666666666665,4,3,3.111111111111111,1.6,1.2380952380952381,1.3888888888888888,2,-0.01613323644286673,-0.689595186780612,0.7738047282663122,-0.7057284232234787,0.06807630504283346,0.5498777777777777,0.5135000000000001,4.4937000000000005,-0.6792284232234788,0.5062204304835439,0.5014876192287041,1.1543344219353635,-0.42634338084961493,-0.16449200952380963,-1.7775407835758446,30,2,2,2,NA,NA,3.5,2.142857142857143,-0.4439333333333333,0.14760000000000018,-0.2991428571428574,-0.15360985714285727,0.1327994857142858,-0.0441534857142858,2,1,BPO,Customer Care Executive,1 year 4 month,,
2,3,62,4,2,1,4,1,1,2,2,4,4,3,2,3,4,4,1,2,4,4,4,4,4,4,2,4,4,3,4,3,3,4,2,2,4,4,4,4,3,2,4,4,2,5,4,4,4,3,5,20,5,1,3,1,4,1,4,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,2,2,4,4,2,2,3,2,1,1,3,1,5,3,5,1,3,4,3,4,5,5,5,2,2,2,4,2,3,2,2,2,5,4,5,3,2,3,3,1,3,6,2,4,3,3,4,6,5,NA,NA,NA,4,4,4,2,2,4,2,4,4,4,3,4,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,10,1,80,20,NA,1,1,2,3,2,1,1,1,NA,2,4,2,3,2,3,2,1,2,2,4.466666666666667,1,0,2.3333333333333335,3.6,3.3333333333333335,3.2,2.3333333333333335,4,100,1.8333333333333333,3,1.6666666666666667,2.25,3.8,2.3333333333333335,NA,2.933333333333333,4,1.4,1,1,2,NA,NA,NA,NA,NA,-0.8945666666666665,-0.28649999999999975,4.4937000000000005,NA,NA,NA,NA,NA,0.3953984666666667,NA,28,1,1,1,NA,NA,2.875,2,-0.7772666666666663,-0.4773999999999998,-0.44200000000000017,0.12663299999999994,0.34355186666666665,0.2110108,1,1,education,Computer Operator,two years,,
2,3,60,5,4,5,2,4,5,2,2,4,4,4,5,5,5,5,1,1,2,1,5,5,5,3,5,5,5,3,5,5,5,5,2,2,2,4,4,1,1,1,4,4,4,5,1,3,4,3,1,10,5,3,3,1,4,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,3,3,4,5,5,3,4,4,2,1,1,5,1,5,3,5,1,4,4,3,2,4,2,2,4,5,5,4,4,3,4,5,4,4,4,5,5,5,3,1,3,7,7,7,7,7,7,7,7,5,3,6,3,5,4,3,4,3,2,4,2,2,2,4,5,1,4,5,3,2,2,4,4,5,4,4,4,3,1,1,1,3,4,1,3,5,1,1,1,5,5,3,3,4,5,5,5,5,3,3,3,2,2,5,4,5,5,27,1,40,1,100,NA,NA,1,1,2,3,4,2,4,4,2,3,2,4,2,1,2,2,2,4,4,4.933333333333334,1,1,4.111111111111111,4.8,1.3333333333333333,1.4,2.3333333333333335,4,10,2.5,3.1666666666666665,3.1666666666666665,4.375,4.6,2.3333333333333335,2.6666666666666665,2.8,6.777777777777778,2.35,2.7142857142857144,4,2,2.0320544628717685,2.244927370502922,1.4592410728388017,4.27698183337469,5.7362229062134915,0.8832111111111107,-2.0865,5.4937000000000005,4.303481833374691,0.8051876584057582,-1.9896940020282274,1.4112126537225491,2.701291551438211,1.2498698952380947,-44.68305187592941,54,1,2,2,NA,1,1.75,3.857142857142857,-0.7772666666666663,-1.6023999999999998,1.415142857142857,-2.9526955714285714,-1.099943371428571,-2.267624914285714,1,1,railways,accountant,12 years,,
2,3,56,1,1,1,1,1,1,2,1,1,3,3,3,3,3,NA,1,2,3,4,4,4,NA,3,4,3,3,3,3,3,3,3,1,1,3,1,1,1,4,2,1,1,1,5,1,3,3,3,1,30,5,3,3,1,3,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,NA,2,5,5,5,1,2,2,3,1,2,3,4,4,4,4,4,4,3,1,4,2,3,1,1,2,2,2,3,3,NA,3,3,2,5,4,4,4,4,3,3,4,4,4,4,4,4,3,3,3,4,4,2,4,2,3,4,4,4,2,3,2,1,2,2,1,3,3,2,1,2,1,2,2,1,2,1,2,1,2,2,1,1,1,3,2,2,2,3,2,2,3,1,2,1,2,1,1,3,3,29,1,45,1,70,30,NA,1,1,3,2,2,2,2,2,4,3,4,4,2,2,4,3,2,3,2,4.066666666666666,1,1,NA,NA,3,1.6,2,1,30,2,1.8333333333333333,2.1666666666666665,2.25,NA,2.6666666666666665,4,3.4,3.888888888888889,1.95,1.7142857142857142,1.9444444444444444,2,0.27646500631636683,-0.689595186780612,NA,-0.4131301804642452,NA,NA,-1.8864999999999998,-2.5062999999999995,-0.3866301804642452,NA,-1.798064646546925,-0.6438132005749364,-0.2426801859110829,NA,3.6277509832960124,31,1,NA,NA,NA,1,1.75,2.2142857142857144,-1.1105999999999998,-1.6023999999999998,-0.22771428571428576,0.42958300000000005,0.2528994857142857,0.3648893714285715,1,1,IT,IT consultant,3 years,    2.00,
2,3,55,4,1,4,2,2,3,2,2,4,4,2,4,NA,3,3,1,1,1,4,3,3,2,4,3,3,4,1,4,4,4,5,1,1,1,4,4,2,4,4,4,4,2,5,2,3,3,3,2,0.1,5,1,3,1,1,1,5,5,2,5,5,5,5,4,5,3,5,4,2,4,4,2,2,1,1,4,2,2,2,2,4,2,5,5,2,2,1,1,5,2,3,2,4,4,4,4,4,1,1,1,1,NA,3,3,1,1,5,4,3,4,3,4,4,3,3,2,2,1,1,1,1,1,1,3,2,5,1,3,2,1,3,4,4,1,3,4,4,2,3,3,3,1,1,1,3,4,4,4,1,1,1,1,1,1,4,1,1,4,4,1,4,1,3,1,4,5,3,4,2,1,3,1,2,2,1,3,4,1,3,1,28,2,10,NA,4,6,NA,1,1,4,2,2,2,2,2,6,4,2,3,2,4,3,1,3,3,3,3.8666666666666667,1,0,2.3333333333333335,NA,2,2,2.3333333333333335,4,0.2,1.3333333333333333,2.3333333333333335,2.3333333333333335,NA,3.8,3.6666666666666665,4.666666666666667,2.7333333333333334,1.4444444444444444,2.45,2.0952380952380953,2.4444444444444446,2,NA,NA,NA,NA,NA,-0.8945666666666665,-1.4865,0.49370000000000047,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,2.125,NA,-0.7772666666666663,-1.2273999999999998,NA,NA,NA,NA,1,1,Captive BPO of an Energy company,Credit Analyst,1.5 yrs,    2.00,
2,3,54,1,1,3,3,1,1,2,1,3,4,1,3,5,3,5,1,1,1,4,5,5,1,4,4,5,5,1,5,5,3,3,1,1,1,4,4,1,4,1,4,5,4,5,1,5,5,5,2,5,5,2,2,1,NA,2,4,5,4,5,5,5,5,4,5,4,5,4,3,5,4,3,5,2,1,3,4,4,NA,3,5,2,1,1,5,1,4,2,3,1,2,3,4,3,4,4,4,2,2,1,2,1,3,1,1,1,4,5,4,4,3,1,1,4,6,6,6,4,6,3,6,4,5,4,4,4,3,3,4,1,3,4,3,2,5,2,5,3,1,3,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,3,32,2,9,1,100,NA,NA,1,1,3,2,3,2,2,2,4,2,3,1,1,3,3,1,1,2,1,4.466666666666667,1,0,1.2222222222222223,4.1,2,1,3,4.25,10,NA,2.1666666666666665,2.3333333333333335,1.375,4,2,4,2.2666666666666666,5.111111111111111,1.3,1.1428571428571428,1.2777777777777777,2,NA,NA,NA,NA,NA,-2.0056777777777777,-2.4865,-0.5062999999999995,NA,NA,NA,NA,NA,1.316297673015873,NA,25,1,1,1,1,1,1.75,1.7857142857142858,-0.11059999999999981,-1.6023999999999998,-0.6562857142857144,1.6318544285714287,0.07258519999999988,1.0516322285714286,1,1,Telecommunication,Sales Officer,2 yrs 5 months,,
